,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
20,LFRS,58.94471251289798,,,,,,49.59203341371686,0.13601364995217205,,,,,,0.46331633056850025,-20.544664490897723,,,,,,-26.26415555736771,85.53050327049448,,,,,,99.38272086223667,53.0,,,,,,489.0,83.82093308230706,,,,,,95.94761801659578
21,LGAV,,135.72226229580966,290.75990647536065,448.16267089843757,532.4838491586538,,293.9585001821595,,0.14397871141160834,0.15790332547831423,0.12336994532260818,0.09700630510556649,,0.20973734817068582,,-22.05609870679454,241.79006723257223,448.16267089843757,520.1756310096154,,250.4801053324764,,201.74328167304407,352.576260081857,486.8630025922916,580.6696478931908,,402.3184714144767,,33.0,13.0,10.0,13.0,,1601.0,,203.64322715624317,267.08590585750795,200.515457166331,268.5965356481041,,314.9314515767023
22,LHBP,288.2302511463993,76.54643733326982,132.71447753906253,214.43227954621014,271.2759425951087,,201.10376151643618,0.04760142712135264,0.08091253325661744,0.07243225364768896,0.05896617563858787,0.049871388469133346,,0.11252743454207187,-4.677665378736808,-29.424703458460403,59.11853546791904,114.53029940990704,55.18567425271739,,63.262037043619614,347.37555127821173,96.28578582546857,167.01233652615332,268.47285312277467,315.2019056934229,,258.7015800778995,46.0,41.0,47.0,47.0,46.0,,4752.0,351.1822281422351,92.81846725124215,157.88766010752255,245.44293230744393,313.76254307505883,,250.87380625000745
23,LIMC,172.84930855887282,103.90976611987965,129.17780496987956,,,,129.21087915165387,0.06083042253771197,0.11021946446307891,0.07067343256992588,,,,0.1770747381360815,129.01339431036098,-37.818671973975974,71.17685488045943,,,,51.06006121809724,233.77068907878646,131.6923947493278,174.21691465291318,,,,192.8815492932212,84.0,74.0,83.0,,,,3420.0,196.11772495709425,127.00636277262352,159.98045842867566,,,,186.02763504859178
24,LIPE,258.8124901024072,98.85764961812035,189.7570086027447,631.7867606026787,,,200.33513336868367,0.07353158677216796,0.10542139145769466,0.10383284798031818,0.17391545375171383,,,0.18116239285346494,250.38747426625858,-11.160855876865712,147.37780038934017,631.7867606026788,,,150.04293569192834,376.3242578402014,133.10272325040398,282.5812412866256,690.8908140133808,,,315.01266452013465,74.0,67.0,76.0,14.0,,,3668.0,282.8555084676534,133.63499618735074,242.7077140057215,290.15360444127583,,,277.0216923232909
25,LIPZ,193.86428527832032,92.58286868824679,109.20738621761924,230.49454133406928,,,134.44020100564904,0.049860307010775304,0.0973496635737612,0.059731413333600825,0.0635498959871686,,,0.18144782500444803,109.46933288574229,-52.112792071174205,24.893732974403914,154.64311682659658,,,45.56358562206317,316.8230849396458,119.09094412559438,166.22819624192758,390.176414755622,,,227.46211482346212,80.0,68.0,76.0,46.0,,,4392.0,299.1859542973818,107.87983029212715,165.44569145665227,362.18057154735254,,,222.8772835420109
26,LIRF,288.92949761284746,131.65746116638184,321.97396647135423,,,,161.55536196339867,0.07931249091311036,0.14167669760076892,0.17446491685543128,,,,0.39206359809085295,285.6462402343752,-47.18438148498539,311.577888997396,,,,74.67361524228528,392.66598513190206,266.3004861790607,407.3891011561642,,,,272.0124933670516,9.0,32.0,15.0,,,,1236.0,285.77421417006695,266.2806340794681,271.6716088052037,,,,261.6678127135735
27,LIRN,288.5118815104167,91.10683986118862,273.8127197265626,,,,147.20135586015985,0.07599307106070204,0.09726289226040953,0.1488780472839568,,,,0.40323874545695704,225.66251627604183,-20.28412955147885,232.83820800781268,,,,51.40658724599388,343.7912000010243,110.86293251266898,299.574205057375,,,,207.88749560755033,6.0,28.0,10.0,,,,941.0,284.117196831398,110.99149600759839,198.69315602894588,,,,201.53842824066606
28,LKPR,318.0316685267856,82.0635498046875,168.39858136858263,280.4533148871529,368.61655970982144,,216.48701709802035,0.05722571398509347,0.08753431011398403,0.09213427726348056,0.07719891326584148,0.06794217159280735,,0.17137209232644388,151.63113839285703,3.0229785156249727,107.02702549525681,155.80744538483816,265.02866908482144,,124.70084937556848,375.8128793901937,103.85322122626215,224.38889283838395,347.98078305846724,432.38775772758936,,291.2776016362161,28.0,25.0,28.0,27.0,14.0,,2440.0,350.175242329099,105.94983659715365,200.83866283389204,317.07776067594915,354.5382355794745,,263.28833913260416
29,LOWW,276.9405456542968,108.58277642548974,197.6583677593031,241.35961288060898,337.8588819316789,,230.54561647286062,0.047175054563650565,0.11492214963640394,0.10791395794080753,0.06650303340984741,0.06223068723931929,,0.15739638030092218,93.86654663085906,7.819935357392693,140.81277064273243,173.8202498998399,233.3081772748162,,152.27701156906343,402.9512685344961,162.635121374185,309.49494240415214,382.30119435178256,487.4635016037885,,383.8210035914616,80.0,67.0,76.0,78.0,51.0,,6870.0,394.33815243773506,163.67304336148698,277.43768328095274,342.7046069356633,432.2634833163452,,352.34691091215905
30,LPPT,,,,,,,32.752630233764656,,,,,,,0.7352262099735514,,,,,,,-24.598637262980148,,,,,,,38.698562297896196,,,,,,,12.0,,,,,,,31.202897920111273
31,LROP,310.48207720588226,98.67199071248372,124.44068145751957,183.8648707613032,221.3907787181713,258.69862912735834,206.10498947216027,0.03552214139587365,0.10434557252311845,0.0681809100364339,0.05072577322003531,0.04080788833049891,0.03577840591470134,0.11460062053589502,-7.7584060968141175,-41.95679855346683,77.63739776611342,117.55508228058524,43.9957591869213,83.22368808962207,79.93908283142409,441.70683346114953,127.70180334034102,165.3641333058237,227.15959528960056,271.20328125374465,339.8136983006515,283.1681105552107,51.0,48.0,48.0,47.0,54.0,53.0,6921.0,446.03321461336805,121.88886866539525,147.55100744448248,196.47808623358628,270.1237319062082,332.61781795087734,271.6699941712755
32,LSGG,105.50562425093217,68.32214428129653,129.20403896233978,,,,74.24670515440035,0.05779695491640081,0.07290693558468396,0.07059994821561581,,,,0.19051749850231214,13.086857882413092,-31.349411010742223,71.37183243189114,,,,-9.189100179509538,151.95767103827973,83.47017307749005,185.3814161238632,,,,112.44112583144363,88.0,84.0,39.0,,,,2462.0,152.26068007221448,77.8240736688738,173.32817277886753,,,,112.08777921947498
33,LTFM,374.323790433114,167.3831984576057,213.5945638020834,160.73789062500012,151.52569025213066,205.58948335193435,230.78202300855142,0.038652613152138,0.17649398681297682,0.11654581495902347,0.044228780036721434,0.02781610092682987,0.02843536321982657,0.15599703686623906,-53.513551946272315,-72.8464445226333,61.11720377604182,84.97242187500012,7.34542569247157,59.822207496279304,60.818802858784586,476.19608432623784,420.6692099842083,354.4771382564745,196.45969090488302,178.3146572230667,270.63548920403065,349.3322473328924,57.0,34.0,30.0,25.0,44.0,42.0,5557.0,477.3858052996043,420.5444995540706,355.1377522184745,180.78560527349325,180.22306042512662,267.1404400581543,344.0281829708185
34,test,211.65503481445313,99.44633247287688,160.82441719926499,224.04922843767815,262.7000211872662,327.9782455119679,170.5825529702173,0.06465728058511189,0.1062782947827686,0.08786062667434544,0.06169296269430866,0.048334731172861634,0.045364457371473293,0.16006528322746763,39.703501204427056,-21.46644514651103,66.11682201162367,106.37053141925614,74.8632654204333,129.35285765735765,52.20842495713434,319.19015913677725,171.62309511847536,247.3165708996096,330.20436947431693,372.73858356611817,492.7787545495369,282.18305232639756,1875.0,1651.0,1436.0,877.0,401.0,141.0,110493.0,316.79569876563664,170.32689287715922,238.39804912220237,312.78073541373413,365.5993258027009,477.19359818128925,277.312551781927
35,val,209.453514794684,97.9638328633123,163.55658177855352,236.73424941916872,259.67496111293036,300.85246329471966,173.7811976086849,0.06549802825314811,0.10472612293873051,0.08937987548283506,0.06521176637822121,0.04776578007893999,0.041605485088823606,0.16140091629099804,42.82710815753791,-27.43177907559564,67.38646709812117,96.81338034237146,48.46488906951721,87.74659044989167,50.39506347085246,297.8342975643622,159.91755178646358,241.96825147311125,341.4714916993504,334.2694412730813,387.7365785480438,273.8020210470558,1586.0,1415.0,1227.0,765.0,334.0,116.0,94866.0,294.8320129875769,157.60290193976158,232.49032394827415,327.6740794852251,331.23360944855625,379.3158837810998,269.12571001476965
