,dataset,MAE 0,MAE 15,MAE 30,MAE 60,MAE 90,MAE 120,MAE all,MAPE 0,MAPE 15,MAPE 30,MAPE 60,MAPE 90,MAPE 120,MAPE all,Mean 0,Mean 15,Mean 30,Mean 60,Mean 90,Mean 120,Mean all,RMSE 0,RMSE 15,RMSE 30,RMSE 60,RMSE 90,RMSE 120,RMSE all,Sample 0,Sample 15,Sample 30,Sample 60,Sample 90,Sample 120,Sample all,StDev 0,StDev 15,StDev 30,StDev 60,StDev 90,StDev 120,StDev all
20,LFLL,111.60457167514535,65.30893654047057,105.85210188045056,282.6809430803572,,,85.91741704622083,0.03534073062384861,0.06923485684810435,0.05780840100913612,0.07789418750249898,,,0.10561620351080676,-5.478010310682981,-24.929141732149382,-17.8279773800871,282.6809430803572,,,-6.149302149081386,177.8881704060053,93.9574807457988,172.7444523101336,349.50541859539703,,,143.80184032051864,86.0,86.0,86.0,7.0,,,4451.0,178.84665009657442,91.12131299286543,172.82978965294245,222.00550080542487,,,143.6864427304347
21,LFML,141.4253872958097,95.28769423086432,130.14691439541903,,,,118.76312812524587,0.04822188731195153,0.10146350524707196,0.07096318575057416,,,,0.19206941077895018,50.23684414950297,-32.52648848521562,14.38714322176861,,,,17.422564714012278,201.9716092238021,275.79496967683195,232.45321191828882,,,,270.09455796631073,88.0,79.0,88.0,,,,3703.0,196.7451691316223,275.62019889006217,233.33712264604486,,,,269.56844833991215
22,LFMN,161.65307617187494,86.78294076492537,145.92434861924914,236.31277126736117,,,141.5586967215479,0.043854577999230315,0.09218726363044966,0.07988903377536667,0.0650607958118796,,,0.10803892243418992,30.26219609958038,-39.1062667618937,16.51198493109824,167.50844545717607,,,39.43016311257371,253.55028671230008,139.7913561089793,225.09043277214676,387.70513864936305,,,252.65962028733452,67.0,67.0,72.0,27.0,,,3801.0,253.63778977119296,135.22291643706777,226.0593255084092,356.3121617217957,,,249.5967467718011
23,LFPG,178.06765586451476,75.20531744706005,127.1240703876202,175.40137828480115,,,121.97716881613727,0.043636682033209764,0.08052186352939922,0.06937209311784187,0.048347688536340284,,,0.08630015900950987,26.62299226459714,-45.57143361944905,29.830168895232493,59.806651722301254,,,26.30587612097994,230.64070265725508,114.59902945788603,172.6612943699476,230.07227121796123,,,178.91875389119886,76.0,76.0,78.0,66.0,,,5155.0,230.62126529264316,105.84704885083796,171.1656947886338,223.86545925032942,,,176.99152011822304
24,LFPO,183.7796020507813,95.39484137457771,134.3267641420718,197.68772934422353,,,140.05987445491414,0.04585688487930807,0.10250990075222,0.07330105310339949,0.05455034546619021,,,0.09333598733996641,117.86302490234384,-68.43897639094176,26.597326208044098,145.09646513967823,,,46.3913534711204,261.23184348865465,212.72996850384766,219.58847922236163,277.4345691961021,,,242.00133558773373,80.0,74.0,81.0,66.0,,,5059.0,234.60256381853182,202.79522044418482,219.32983945725348,238.27970297607405,,,237.5366116431412
25,LFRS,124.55914006467725,76.75010875355117,104.4970681709156,,,,85.61116656661035,0.04838854041289735,0.08274207855514308,0.05707726256524265,,,,0.11563041555911037,84.42683585745398,-42.87314675071026,38.423556143777546,,,,19.957683445634103,159.94716043417287,97.56732979614895,130.7992104493284,,,,122.27102694385782,61.0,55.0,57.0,,,,2368.0,136.97733477971624,88.45068119603911,126.13963605321624,,,,120.65671437381981
26,LGAV,,109.14813895847486,184.00716990344932,216.30367024739587,163.60902847782253,222.5540808475377,178.48588623769876,,0.11477045283260016,0.10046399790391508,0.059402393140113356,0.02994059600158051,0.030774422623183237,0.08591121644009637,,-43.529765253481685,34.04116072744705,160.48645019531256,-40.606287802419416,144.60116299715864,52.896863109403974,,193.97724519768042,279.60820248188946,331.61910855745253,236.68807565257472,279.0950407022159,262.0039543961077,,46.0,53.0,18.0,31.0,33.0,4279.0,,191.11876672821126,280.18411365731106,298.61208205676013,237.0333036345882,242.4155779819636,256.63862965333675
27,LHBP,327.47838846842455,63.923095703125,121.94264404296874,147.32457250478316,192.6418905452806,247.82585937500008,170.7524603135036,0.04020788455720209,0.06657299115968313,0.06636054291435926,0.040520332962432466,0.03540447936254781,0.034269353716519804,0.05718989168959105,-102.86999003092488,-3.9225899832589666,14.473532714843905,-11.049022441007523,-35.74873445471939,-52.86878906250051,-9.41364768128949,390.5155917863039,78.95298340070556,150.61297119147196,189.07526132427444,244.71260000351865,300.10469939792597,224.9275910957755,48.0,42.0,50.0,49.0,49.0,50.0,6513.0,380.70956271777624,79.81133985984998,151.4379509961548,190.70818151525702,244.5960932794374,298.4102807493783,224.74776967015913
28,LIMC,162.37168139080666,81.45208819500812,108.84728010310683,144.46705250459559,,,124.87804334015418,0.03396989406333604,0.08656882350115593,0.05948792192691723,0.039848131181129696,,,0.08811135060345081,32.097908907158434,-40.49977329799111,5.908962515897619,-6.1080451516542995,,,3.8104836510616655,222.22544902545835,120.38412935665511,144.54174873544557,196.4649876603311,,,182.9453324589562,86.0,77.0,86.0,85.0,,,6248.0,221.1848628396478,114.11053253029333,145.26796784263013,197.53542686084094,,,182.92028364667976
29,LIPE,212.40710762219553,68.76231760218523,169.90793203378652,196.8141070015823,358.30543277138156,,167.90816336832276,0.04009825252445436,0.07314590482628652,0.09294863751981568,0.05422338906698996,0.06604117874513225,,0.09313935673694597,69.91870117187499,-14.339416503906289,99.55952750862431,70.29950801028497,339.9984837582237,,84.64867273086816,282.3588070287275,104.40030275593284,252.6758894203538,276.8953245546998,443.5742245008062,,258.4218684773027,78.0,69.0,77.0,79.0,19.0,,6288.0,275.3357796172711,104.16845097500644,233.75767449828274,269.5340470089406,292.69090161507415,,244.18424766987962
30,LIPZ,234.7327125186011,76.61327078683037,108.31213848407447,189.43279136099466,192.4293212890625,,147.19613653179485,0.04214214932228798,0.08092214968065979,0.05919365427296963,0.05217021230052775,0.03543915347657371,,0.07987648869161613,-68.76607840401809,-46.509844098772355,-6.662289350460603,-16.965699730849753,9.786067082331714,,-12.457321254954362,290.0430787815847,135.54110080807,156.136484582808,299.0588112478611,268.1560962822289,,227.4310149354689,84.0,70.0,78.0,82.0,52.0,,7096.0,283.4656855806715,128.23075377309942,157.0039633068317,300.41460413624685,270.59194707623743,,227.1055925242902
31,LIRF,287.44175781249993,105.39296889305116,161.64669252053287,280.2141113281249,208.4234619140625,,156.38471480103627,0.05429599522690145,0.11195580367443275,0.0882376056855528,0.07710771573467254,0.038133812098350955,,0.10409576587689613,-51.27269531250015,-33.01158356666568,40.592865772736495,188.06377210115153,182.8265380859375,,43.521782707704084,387.7726770332774,238.80444302924357,244.18423172564547,335.00452184315265,254.05013834415644,,245.40272091066672,25.0,64.0,78.0,19.0,8.0,,3751.0,392.29394773050655,238.38141476704902,242.34504609386858,284.8333721757789,188.5764104750456,,241.54482831750173
32,LIRN,228.07078942587202,85.24060388513514,107.33219068877551,203.23383037860577,141.40554942255432,,128.75467737660458,0.039537323628909014,0.08973274290343582,0.058672865043407775,0.05608431873501881,0.02584722491171521,,0.08127223626463416,64.57574037063928,-49.00304515941728,33.601587412308795,109.7401029146636,6.128163213315178,,36.75135113896885,298.31866498735496,106.11176752291155,146.55116865736915,233.86281776340877,176.6753798540348,,183.48836247436557,43.0,37.0,49.0,13.0,23.0,,2609.0,294.69241366950746,95.41737620723082,144.12528834551003,214.94884187459675,180.53740680516808,,179.80464110361243
33,LKPR,278.9114292689734,72.81014075646036,136.51815059267244,226.2700108119419,246.89275251116072,232.63830566406227,190.8403567397419,0.0380322467495524,0.07825386896167598,0.07469844737678182,0.06230412456497865,0.04550506441562176,0.03215625343358259,0.06714736807060485,-55.101579938616524,-9.517777663010849,35.95233364762942,4.704703194754643,-35.02036830357143,145.25634765624943,16.81912579191073,358.4429153965591,97.64537236731857,186.602709881327,281.8261257743213,299.78162456519215,319.8501798799224,258.8329749957488,28.0,26.0,29.0,28.0,28.0,16.0,3400.0,360.68165432070657,99.1049538581911,186.34760435521557,286.9576860167753,303.192439467887,294.3100062356662,258.323929963529
34,LOWW,297.6578677993224,75.56916809082031,176.87420207698173,197.53992794721552,220.2840561101466,302.69908168859655,203.02182094786068,0.03907107768759945,0.079251231051799,0.09660768341084999,0.05444538814785951,0.040572179092362944,0.04188810557164441,0.08161225012028776,1.7190029649844796,4.5115979875836745,94.46339677019829,76.66547882862595,55.74581344039352,85.0380516721486,74.4761626566609,400.90557583037184,138.50987617727776,291.6323975146253,325.3854712352689,341.59337077309885,431.8501579525058,337.36856441724314,83.0,70.0,82.0,78.0,81.0,57.0,9672.0,403.33900644944276,139.43593353829584,277.60754783835284,318.27156013449064,339.1137945889205,427.1583023601254,329.06237230494503
35,LPPR,101.57841603348895,67.43507431492661,,,,,58.32796670435878,0.09202650231805717,0.07255130389657782,,,,,0.17160040127049492,31.67147827148436,-2.2759630607836656,,,,,14.526049644911582,146.12023485797806,83.77403014879228,,,,,91.77842443599118,82.0,66.0,,,,,1488.0,143.5243912217747,84.38482691611753,,,,,90.65205891698326
36,LPPT,191.71245727539068,93.56251294685134,491.92255510602683,,,,94.42349064113924,0.1371894538020126,0.09961017910630023,0.2681399339152934,,,,0.15283304292493774,39.25953979492191,-38.6112855853457,491.92255510602683,,,,19.746081035055973,262.77558365048384,120.60736088124786,507.4301910245295,,,,164.36753574832645,70.0,66.0,7.0,,,,1615.0,261.7023066153003,115.13537665229669,134.4638673820588,,,,163.227682935676
37,LROP,309.3670247395832,63.87310137067522,106.54668889280222,156.1371639476103,197.7751593338816,230.5456136067708,188.0249953217569,0.029061869926355063,0.06679389565328028,0.058312210260785376,0.04307380987043097,0.036451088430580474,0.03187624018191014,0.06109262369886553,18.553515624999697,-28.894890921456504,15.195646692495007,26.501823874081015,-21.46104886239035,-17.53990071614638,19.034047633829562,387.74718527023316,95.18719299941675,137.451860244573,185.19633570393387,243.80066496475655,282.7772654019287,250.56698481952768,60.0,56.0,61.0,51.0,57.0,60.0,9574.0,390.5714805685379,91.5163643017654,137.74302635606884,185.11413455298757,245.01299871792747,284.6145184507335,249.85603753543572
38,LSGG,123.73181823059748,58.21924041038336,104.23580006803017,125.90018503289474,,,89.47372621515348,0.03328386608907782,0.06239879857613709,0.057036683663822876,0.03471638932125715,,,0.06608631643835529,-19.640649145776,-40.38293811886813,-30.48760780591632,2.880790844298405,,,-20.597120350167554,159.06227335240553,73.88409050145074,145.04630875977765,166.12033126572243,,,130.72548087492564,91.0,86.0,89.0,57.0,,,5323.0,158.7195186894262,62.2343421250607,142.6094250321778,167.57178279156602,,,129.10476872659697
39,LTFM,324.1781584087172,131.540673828125,138.21083088162578,140.9780194682461,162.54564302884614,217.759746844952,215.87358049573422,0.027988288310509948,0.13608811498325848,0.07552651389866712,0.03881604211166833,0.02973559855745299,0.030129324528279086,0.08891693233319978,-13.808426706414929,-64.87546875000002,16.494293599189216,10.605429372479955,-76.72893629807696,-70.71433668870236,-44.083442961223795,433.53739318301666,369.30717947076795,244.31352999835735,167.6535310350219,206.67773559592766,300.4934563153324,326.31048442091816,76.0,50.0,79.0,31.0,65.0,52.0,10175.0,436.1966513187411,367.25535569804805,245.31366886495564,170.08352569903494,193.4006199562549,294.903825914869,323.33489919507787
40,test,206.12107982523682,85.09588116019309,140.29859934557203,177.09986583594656,215.50874974803992,263.77651346140897,159.30212606155342,0.05815069913031128,0.0907831217802004,0.0766472632677346,0.0487596986047705,0.03967019423709432,0.036485295054950406,0.09911134635816657,13.821726992523297,-31.67914868043476,22.826767392035194,41.60179800223876,34.28641148903191,2.9192620639138203,19.01418095349572,292.16474597985984,162.4437430061274,218.85846662810212,258.45456400783104,302.9158320465074,355.72723421630496,255.40589633523464,2644.0,2227.0,2086.0,1724.0,1124.0,464.0,199933.0,291.8928281027711,159.36061237063717,217.7169960082309,255.15841442945586,301.1031458098012,356.09919015634864,254.6977763329589
41,val,201.39998189322378,87.05947484642975,144.296073154897,172.04076409635059,220.08024156007124,247.68253016707914,156.86663366064792,0.052529001951631266,0.09289693906427486,0.07888098869392511,0.047391734929077944,0.04051293330548313,0.034258113069185414,0.09216705992032195,25.62480280553679,-36.20081577753962,27.154034867100336,39.66298821408628,31.91610214944948,-1.4660547841898652,20.173131422844865,287.5356585894926,153.4805654026583,215.28564542952697,258.56047339966796,305.11449999772657,315.9267286931477,246.13405786279986,2224.0,1895.0,1790.0,1454.0,965.0,404.0,171112.0,286.4559662217206,149.18957836233486,213.625987476809,255.5881330540282,303.59798300390315,316.3150486413936,245.30668739564214
